Title,Authors,Abstract,Date,URL
"
Antiferromagnetic Single-layer Spin-Orbit Torque Oscillators","Roberto E. Troncoso, Karsten Rode, Plamen Stamenov, J. Michael D. Coey, Arne Brataas"," Spin-orbit torques can control antiferromagnetic dynamics. We determine the
form of the reactive and dissipative spin-orbit torques (SOT) in the
non-centrosymmetric material CuMnAs, and show how a charge current in a single
antiferromagnetic layer can excite and control self-oscillations. We predict
that sustained oscillations with tunable amplitudes and frequencies are
possible in a variety of geometries using materials that exhibit finite
dissipative SOT. We then compute the phase diagram of steady-states as a
function of the dc current and SOT magnitude. These findings provide an
attractive and novel route to design Terahertz antiferromagnetic spin-orbit
torque oscillators in simple single-layer structures.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10182
"
Shallow shell theory of the buckling energy barrier: from the Pogorelov  state to softening and imperfection sensitivity close to the buckling  pressure","Lorenz Baumgarten, Jan Kierfeld"," We study the axisymmetric response of a spherical shell under homogeneous
compressive pressure $p$ to an additional point force. For a pressure $p$ below
the classical critical buckling pressure $p_c$, indentation by a point force
does not lead to spontaneous buckling but an energy barrier has to be overcome.
The states at the maximum of the energy barrier represent a subcritical branch
of unstable stationary points, which are the transition states to a
snap-through buckled state. Starting from nonlinear shallow shell theory we
obtain a closed analytical expression for the energy barrier height, which
facilitates its effective numerical evaluation as a function of pressure by
continuation techniques. We find a clear crossover between two regimes: for
$p/p_c\ll 1$ the post-buckling barrier state is a mirror-inverted Pogorelov
dimple, for $(1-p/p_c)\ll 1$ the barrier state is a shallow dimple with
indentations smaller than shell thickness and exhibits extended oscillations,
which are well-described by linear response. We find systematic expansions of
the nonlinear shallow shell equations about the Pogorelov mirror-inverted
dimple for $p/p_c\ll 1$ and the linear response state for $(1-p/p_c)\ll 1$,
which enable us to derive asymptotic analytical results for the energy barrier
landscape in both regimes. Upon approaching the buckling bifurcation at $p_c$
from below we find a softening of an ideal spherical shell. The stiffness for
the linear response to point forces vanishes $\propto (1-p/p_c)^{1/2}$; the
buckling energy barrier vanishes $\propto (1-p/p_c)^{3/2}$; the shell
indentation in the barrier state vanishes $\propto (1-p/p_c)^{1/2}$. In the
Pogorelov limit the energy barrier maximum diverges $\propto (p/p_c)^{-3}$ and
the corresponding indentation diverges $\propto (p/p_c)^{-2}$. Numerical
prefactors for proportionalities are calculated analytically in both regimes.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10183
"
Flow and fracture near the sol-gel transition of silica nanoparticle  suspensions","Gustavo E. Gimenes, Elisabeth Bouchaud"," We analyze the evolution of the mechanical response of a colloidal suspension
to an external tensile stress, from fracture to flow, as a function of the
distance from the sol-gel transition. We cease to observe cracks at a finite
distance from the transition. In an intermediate region where the phenomenon is
clearly hysteretic, we observe the coexistence of both flow and fracture. Even
when cracks are observed, the material in fact flows over a distance that
increases in the vicinity of the transition.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10189
"
Positivity of the spectral densities of retarded Floquet Green functions","Götz S. Uhrig, Mona H. Kalthoff, James K. Freericks"," Periodically driven nonequilibrium many-body systems are interesting because
they have a quasi-energy spectra, which can be tailored by controlling the
external driving fields. We derive the general spectral representation of
retarded Green functions in the Floquet regime, thereby generalizing the
well-known Lehmann representation from equilibrium many-body physics. The
derived spectral Floquet representation allows us to prove the nonnegativity of
spectral densities and to determine exact spectral sum rules, which can be
employed to benchmark the accuracy of approximations to the exact Floquet
many-body Green functions.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10199
"
Time-Domain Spectroscopy of Mesoscopic Conductors Using Voltage Pulses","Pablo Burset, Janne Kotilahti, Michael Moskalets, Christian Flindt"," The development of single-electron sources has paved the way for a novel type
of experiments in which individual electrons are emitted into a
quantum-coherent circuit. In one approach, single-electron excitations are
generated by applying Lorentzian-shaped voltage pulses to a contact. Here, we
propose to use such voltage pulses for electronic spectroscopy of mesoscopic
devices. Specifically, we show how characteristic timescales of a
quantum-coherent conductor can be extracted from the distribution of waiting
times between charge pulses propagating through a mesoscopic circuit. To
illustrate our idea, we employ Floquet scattering theory to evaluate the
electron waiting times for an electronic Fabry-P\'erot cavity and a
Mach-Zehnder interferometer. We discuss the perspectives for an experimental
realization of our proposal and identify possible avenues for further
developments.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10204
"
Topological Nontrivial Phase in Hexagonal Antiperovskites A3BiB  (A=Ba,Sr; B=P,N)","C. K. Barman, Chiranjit Mondal, Vijay Singh, Biswarup Pathak, Aftab Alam"," In this article, we predict the occurrence of topological non-trivial phase
in hexagonal antiperovskite systems. By carefully investigating the evolution
of band structure, we have studied the pressure induced topological phase
transition in Ba$_{3}$BiP, Ba$_{3}$BiN, and Sr$_{3}$BiN compounds using the
hybrid functional calculations. The non-trivial topology has been verified by
computing Dirac like surface dispersion and topological invariant {\it Z$_2$}
index via parity analysis. The unconventional spin texture has been analyzed
which guaranteed the absence of impurity induced backscattering on boundary of
the sample while respecting the time reversal symmetry. Our simulation confirms
the chemical and mechanical stability of all the three compounds. The present
study introduces an important new class of hexagonal antiperovskite compounds
in the topological regime and are believed to capture ample of attention both
from theoretical as well as experimental front.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10215
"
Linear Absorption Spectrum of a Quantum Two-Dimensional Rotator  Calculated Using a Rotationally Invariant System-Bath Hamiltonian","Yuki Iwamoto, Yoshitaka Tanimura"," We consider a two-dimensional rigid rotator system coupled to a
two-dimensional heat bath. The Caldeira-Leggett (Brownian) model for the
rotator and the spin-Boson model have been used to describe such systems, but
they do not possess rotational symmetry, they cannot describe the discretized
rotational bands in absorption and emission spectra that have been found
experimentally. Here, to address this problem, we introduce a rotationally
invariant system-bath (RISB) model that is described by two sets of
harmonic-oscillator baths independently coupled to the rigid rotator as sine
and cosine functions of the rotator angle. Due to a difference in the energy
discretization of the total Hamiltonian, the dynamics described by the RISB
model differ significantly from those described by the rotational
Caldeira-Legget (RCL) model, while both models reduce to the Langevin equation
for a rotator in the classical limit. To demonstrate this point, we compute the
rotational absorption spectrum defined by the linear response function of a
rotator dipole. For this purpose, we derive a quantum master equation for the
RISB model in the high-temperature Markovian case. We find that the spectral
profiles of the calculated signals exhibit a transition from quantized
rotational bands to a single peak after spectrum collapse. This is a
significant finding, because previous approaches cannot describe such phenomena
in a unified manner.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10218
"
Duality for open fermion systems: energy-dependent weak coupling and  quantum master equations","J. Schulenborg, J. Splettstoesser, M. R. Wegewijs"," Open fermion systems with energy-independent bilinear coupling to a fermionic
environment have been shown to obey a general duality relation [Phys. Rev. B
93, 81411 (2016)] which allows for a drastic simplification of time-evolution
calculations. In the weak-coupling limit, such a system can be associated with
a unique dual physical system in which all energies are inverted, in particular
the internal interaction. This paper generalizes this fermionic duality in two
ways: we allow for weak coupling with arbitrary energy dependence and describe
both occupations and coherences coupled by a quantum master equation for the
density operator. We also show that whenever generalized detailed balance holds
(Kolmogorov criterion), the stationary probabilities for the dual system can be
expressed explicitly in terms of the stationary recurrence times of the
original system, even at large bias.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10223
"
Edge and bulk localization of Floquet topological superconductors","Tilen Cadez, Rubem Mondaini, Pedro D. Sacramento"," We study the bulk and edge properties of a driven Kitaev chain, where the
driving is performed as instantaneous quenches of the on-site energies. We
identify three periodic driving regimes: low period, which is equivalent to a
static model, with renormalized parameters obtained from the
Baker-Campbell-Hausdorff (BCH) expansion; intermediate period, where the BCH
expansion breaks down; and high period when the quasienergy gap at $\omega/2$
closes. We investigate the dynamical localization properties for the case of
quasiperiodic potential driving as a function of its amplitude and the pairing
strength, obtaining regimes with extended, critical and localized bulk states,
if the driving is performed at high frequencies. In these, we characterize
wave-packet propagation, obtaining ballistic, subdiffusive and absence of
spreading, respectively. In the intermediate period regime, we find an
additional region in the phase diagram with a mobility edge between critical
and localized states. Further, we investigate the stability of these phases
under time-aperiodicity on the drivings, observing that the system eventually
thermalizes: It results in featureless random states which can be described by
the symmetry of the Hamiltonian. In a system with open edges, we find that both
Majorana and fermionic localized edge modes can be engineered with a spatially
quasiperiodic potential. Besides, we demonstrate the possibility of creating
multiple Majorana $0$ and $\pi$ modes in a driven setting, even if the
underlying static Hamiltonian is in its trivial phase. Lastly, we study the
robustness of the Majorana modes against the aperiodicity in the driving
period, showing that the ones created via quasiperiodic potential are more
robust to the decoherence. Moreover, we find an example where Majorana mode is
robust, provided that it is chosen from a special point in the topological
region.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10238
"
Scaling properties of centering forces","Serge Dmitrieff, Nicolas Minc"," Motivated by the centering of biological objects in large cells, we study the
generic properties of centering forces inside a ball (or a volume of spherical
topology) in $n$ dimensions. We consider two scenarios : autonomous centering
(in which distance information is integrated from the agent perspective) and
non-autonomous centering (in which distance to the surface is integrated over
the whole surface). We find relations between the net centering force and the
mean distance$^p$ to the surface. This allows us to find simple scaling laws
between the centering force and the distance to the center, as a function of
the dimensionality $n$. Interestingly, if the interactions between the agent
and the surface are hyper-elastic, the net centering force can still be
sub-elastic in the case of autonomous centering. These scaling laws are
increasingly violated as the space becomes less convex. Generically, neither
scenarios exactly converge to the center of mass of the space.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10247
"
Many-body Chern number without integration","Koji Kudo, Haruki Watanabe, Toshikaze Kariyado, Yasuhiro Hatsugai"," The celebrated work of Niu, Thouless, and Wu demonstrated the quantization of
Hall conductance in the presence of many-body interactions by revealing the
many-body counterpart of the Chern number. The generalized Chern number is
formulated in terms of the twisted angles of the boundary condition, instead of
the single particle momentum, and involves an integration over all possible
twisted angles. However, this formulation is physically unnatural, since
topological invariants directly related to observables should be defined for
each Hamiltonian under a fixed boundary condition. In this work, we show via
numerical calculations that the integration is indeed unnecessary - the
integrand itself is effectively quantized and the error decays exponentially
with the system size. This implies that the numerical cost in computing the
many-body Chern number could, in principle, be significantly reduced as it
suffices to compute the Berry connection for a single value of the twisted
boundary condition if the system size is sufficiently large.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10248
"
Cyclic-loading microstructure-property relations from a mesoscale  perspective: An example of single crystal Nickel-based superalloys","Ronghai Wu, Michael Zaiser"," Past models of stress-strain response under cyclic loading mainly rely on
macroscopic equations which consider microstructure evolution indirectly or
simply discard microstructure information. Modern materials science, on the
other hand, seeks quantitive descriptions for the relations between
microstrucutre and loading response. In the present work, we show a promising
mesoscale phase-field framework which can describe co-evolution of phase/grain
and defect microstructures, reveal microstructure mechanisms and simultaneously
predict deformation properties as a natural outcome of microstrucuture
interactions. The energy functionals for phase/grain and defect microstructures
are constructed, followed by functional variation which leads to governing
equations. Applying the developed framework to high temperature cyclic loading
of single crystal Nickel-based superalloys, the simulated results show that
cyclic loading-microstructure-property relations can be principally revealed.
In the short term perspective (in one cycle), dislocations move back and forth,
leading to cyclic loops consistent with characteristics observed in
experiments. The plastic strains are one order of magnitude smaller than total
strains, which explains why the cyclic loops are very ""thin"". In the long term
perspective, all $\gamma\gamma'$ microstructures exhibit directional coarsening
similar to creep under zero cyclic loading ratio, with the extent of rafting
slight dependent on cyclic waveform, period, etc. The plastic strains are
sensitive to cyclic loading conditions both in terms of curve shape and in
terms of magnitude.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10249
"
Complex wave fields in the interacting one-dimensional Bose gas","J. Pietraszewicz, P. Deuar"," We study the temperature regimes of the 1d interacting gas to determine when
the matter wave (c-field) theory is, in fact, correct and usable. The judgment
is made by investigating the level of discrepancy in many observables at once
in comparison to the exact Yang-Yang theory. We also determine what cutoff
maximizes the accuracy of such an approach. Results are given in terms of a
bound on accuracy, as well as an optimal cutoff prescription. For a wide range
of temperatures the optimal cutoff is independent of density or interaction
strength and so its temperature dependent form is suitable for many cloud
shapes and, possibly, basis choices. However, this best global choice is higher
in energy than most prior determinations. The high value is needed to obtain
the correct kinetic energy, but does not detrimentally affect other
observables.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10251
"
Nuclear Quantum Effects on the Vibrational Dynamics of Liquid Water","Deepak Ojha, Andres Henao, Thomas D Kühne"," Based on quantum-mechanical path-integral molecular dynamics simulations the
impact of nuclear quantum effects on the vibrational and hydrogen bond dynamics
in liquid water is investigated. The instantaneous fluctuations in the
frequencies of the O-H stretch modes are calculated using the wavelet method of
time series analysis, while the time scales of the vibrational spectral
diffusion are determined from frequency-time correlation functions, joint
probability distributions, as well as the slope of three-pulse photon echo. We
find that the inclusion of nuclear quantum effects leads not only to a redshift
of the vibrational frequency distribution by around 130~cm$^{-1}$, but also to
an acceleration of the vibrational dynamics by as much as 30$\%$. In addition,
quantum fluctuations also entail a significantly faster decay of correlation in
the initial diffusive regime, which is agreement with recent vibrational echo
experiments.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10270
"
An algebraic approach to FQHE variational wave functions","S. B. Mulay, J. J. Quinn, M. A. Shattuck"," Consider a system of $N$ electrons projected onto the lowest Landau level
(LLL) with filling factor of the form $n/(2pn\pm1)<1/2$ and $N$ a multiple of
$n$. We show that there always exists a two-dimensional symmetric correlation
factor (arising as a nonzero symmetrization) for such systems and hence one can
always write a variational wave function. This extends an earlier observation
of Laughlin for an incompressible quantum liquid (IQL) state with filling
factor equal to the reciprocal of an odd integer $ \geq 3$. To do so, we
construct a family of $d$-regular multi-graphs on $N$ vertices for any $N$
whose graph-monomials have nonzero linear symmetrization and obtain, as special
cases, the aforementioned nonzero correlations for the IQL state. The nonzero
linear symmetrization that is obtained is in fact an example of what is called
a binary invariant of type $(N,d)$. Thus, in addition to supplying new
variational wave functions for systems of interacting Fermions, our
construction is of potential interest from both the graph and invariant
theoretic viewpoints.
",(Submitted on 28 Aug 2018),https://arxiv.org/abs/1808.10284
"
Analysis of optical data using extended Drude model and generalized  Allen's formulas",Jungseek Hwang," Extended Drude model formalism has been successfully utilized for analyzing
optical spectra of strongly correlated electron systems including heavy-fermion
systems and high-$T_c$ superconducting iron pnictides and cuprates.
Furthermore, generalized Allen's formulas has been developed and applied to
extract the electron-boson spectral density function from measured optical data
of high temperature superconductors including cuprates in various material
phases. Here we used a reverse process to obtain various optical quantities
starting from two typical electron-boson spectral density model functions for
three intriguing (normal, pseudogap, and $d$-wave superconducting) material
phases in cuprates. We also assigned the calculated optical results to
designated regions in the phase diagram of hole-doped cuprates and compared
them with the corresponding measured optical spectra of
Bi$_2$Sr$_2$CaCu$_2$O$_{8+\delta}$ (Bi-2212). This comparison suggested that
this way of optical data analysis can be a convincing method to study
correlated electrons in the copper oxide superconductors and other
superconducting systems as well.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10291
"
Universal superconductivity phase diagram for pressurized tetradymite  topological insulators","Shu Cai, S. K. Kushwaha, Jing Guo, Vladimir A. Sidorov, Congcong Le, Yazhou Zhou, Honghong Wang, Gongchang Lin, Xiaodong Li, Yanchuan Li, Ke Yang, Aiguo Li, Qi Wu, Jiangping Hu, Robert J Cava, Liling Sun"," We show that two different superconducting phases exist at high pressures in
the optimized tetradymite topological insulators Bi2Te2Se (BTS) and
Bi1.1Sb0.9Te2S (BSTS). The superconducting phases emerge at structural phase
transitions, the first at 8.4 GPa for BTS and 12.4 GPa for BSTS, and the second
at 13.6 GPa for BTS and 20.4 GPa, for BSTS. Electronic structure calculations
show that these phases do not have topological character. Comparison of our
results with prior work on Bi2Se3, Bi2Te3 and (Bi,Sb)2(Se,Te)3 allows us to
uncover a universal phase diagram for pressure-induced superconductivity in
tetradymites, providing a basis for understanding the relationships between
topological behavior, crystal structure, and superconductivity for these
materials.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10295
"
Influence of spin glass-like magnetic relaxation on the  zero-field-cooled exchange bias effect","L. T. Coutrim, E. M. Bittar, F. Garcia, L. Bufaiçal"," The zero-field-cooled exchange bias (ZEB) effect is a remarkable phenomenon
recently reported for some reentrant spin glass-like compounds. In this work,
the time-evolution of magnetization is thoroughly investigated for two ZEB
materials in order to figure out the role played by the spin glass-like phase
on such effect. La$_{1.5}$Sr$_{0.5}$CoMnO$_{6}$ and
La$_{1.5}$Ca$_{0.5}$CoMnO$_{6}$ were chosen as representative samples of ZEB
systems, since the former compound presents the largest ZEB reported so far,
while the second has a much smaller effect, despite being
structurally/chemically similar. Comprehensive magnetic measurements were
carried on both samples, and the results are discussed in terms of the amount
and time-evolution of the spin glass-like phase under the influence of a
varying field. We also propose a phenomenological model, based on the pinning
of spin glass-like moments and on the dynamics of their magnetic relaxation, to
explain the asymmetry observed in the hysteresis loops. The good agreement
between the simulated and experimental results confirms our hypothesis that the
spin glass-like phase is key to the ZEB effect.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10305
"
Direct prediction of corner state configurations from edge winding  numbers in 2D and 3D chiral-symmetric lattice systems","Linhu Li, Muhammad Umer, Jiangbin Gong"," Higher-order topological phases feature topologically protected boundary
states in lower dimensions. Specifically, the zero-dimensional corner states
are protected by the $d$th-order topology of a $d$-dimension system. In this
work, we propose to predict different configurations of corner states from
winding numbers defined for one-dimensional edges of the system. We first
demonstrate the winding number characterization with a generalized
two-dimensional square lattice belonging to the BDI symmetry class. In addition
to the second-order topological insulating phase, the system may also be a
nodal point semimetal or a weak topological insulator with topologically
protected one-dimensional edge states coexisting with the corner states at zero
energy. A three-dimensional cubic lattice with richer configurations of corner
states is also studied. We further discuss several experimental implementations
of our models with photonic lattices or electric circuits.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10310
"
Temperature Dependence of the Vacancy Formation Energy in Solid $^4$He","Riccardo Rota, Jordi Boronat"," We studied the thermal effects on the behavior of incommensurate solid $^4$He
at low temperatures using the path integral Monte Carlo method. Below a certain
temperature, depending on the density and the structure of the crystal, the
vacancies delocalize and a finite condensate fraction appears. We calculated
the vacancy formation energy as a function of the temperature and observed a
behavior compatible with a two-step structure, with a gap of few K appearing at
the onset temperature of off-diagonal long-range order. Estimation of the
energy cost of creating two vacancies seems to indicate an effective attractive
interaction among the vacancies but the large error inherent to its numerical
estimation precludes a definitive statement.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10335
"
Accelerating the calculation of dipolar interactions in particle based  simulations with open boundary conditions by means of the P2NFFT method","Rudolf Weeber, Franziska Nestler, Florian Weik, Michael Pippig, Daniel Potts, Christian Holm"," Magnetic gels are soft elastic materials consisting of magnetic particles
embedded in a polymer network. Their shape and elasticity can be controlled by
an external magnetic field, which gives rise to both, engineering and
biomedical applications. Computer simulations are a commonly used tool to study
these materials. A well-known bottleneck of these simulations is the demanding
calculation of dipolar interactions. Under periodic boundary conditions
established algorithms are available for doing this, however, at the expense of
restricting the way in which the gels can deform in an external magnetic field.
Moreover, the magnetic properties depend on the sample shape, ruling out
periodic boundary conditions entirely for some research questions. In this
article we will employ the recently developed dipolar variant of the P$^2$NFFT
method that is able to calculate dipolar interactions under open boundary
conditions with an $N \log N$ scaling in the number of particles, rather than
the expensive $N^2$ scaling of a direct summation of pair forces. The dipolar
P$^2$NFFT method has been implemented within the ScaFaCoS library. The
molecular dynamics software ESPResSo has been extended to make use of the
library.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10341
"
Rheology and microrheology of deformable droplet suspensions","M. Foglino, A.N. Morozov, D. Marenduzzo"," Dense suspensions of soft colloidal particles display a broad range of
physical and rheological properties which are still far from being fully
understood. To elucidate the role of deformability on colloidal flow, we employ
computer simulations to measure the apparent viscosity of a system of droplets
of variable surface tension subjected to a pressure-driven flow. We confirm
that our suspension generically undergoes discontinuous shear thinning, and
determine the dependence of the onset of the discontinuity on surface tension.
We find that the effective viscosity of the suspension is mainly determined by
a capillary number. We present active microrheology simulations, where a single
droplet is dragged through the suspension. These also show a dynamical phase
transition, analogous to the one associated with discontinuous shear thinning
in our interpretation. Such a transition is signalled by a discontinuity in the
droplet velocity versus applied force.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10361
"
Complete characterization of sink-strengths for 1D to 3D mobilities of  defect clusters I. Extension to diffusion anisotropy analog cases",Gilles Adjanor," Setting the analytical expressions for absorption rates (or sink strengths)
is the starting point of any mean field calculation of reaction-diffusion
dynamics, such rate equations cluster dynamics. The order and kinetics of each
type of reaction depends on the dimensionality of the interacting particles'
mobility. These mobilities are known to be notably complex when it comes to
describe the random walk of dislocation loops formed for example irradiated
materials: they may undergo 1D random excursions on their glide cylinder prior
to a rotation of their Burger's vector. The overall is often described as a
""mixed 1D to 3D"" mobility (noted here 1DR) for which cluster sink strengths
(CSS) expression exist in the literature but only with respect to a fixed sink.
In this paper we first review all the available CSS expressions for the all the
relevant combinations of reaction partners mobilities for a complete
parametrization then, we investigate the validity conditions of some, and we
treat crucial missing cases such as the interaction between two 1D-mobile
species in the general case. The analysis relies on exploiting the equivalence
(under specified conditions) between $1D-1D$ absorption rates and a 2D one with
respect to a fixed sink. Further exploiting the implications of this analogy,
we show that the CSS are expected to evolve with diffusion coefficient ratio of
both species elevated at exponents which are characteristic of the
dimensionality of both random walks. These terms may completely change the
magnitude of CSS compared to the pure 3D-CSS expression, whereas the other
terms of the CSS can have a quite comparable magnitude in both cases. These CSS
expressions are established for all combinations of either purely 3D or purely
1D and thus correspond to limiting cases of the uncovered general case of two
interacting 1DR-mobile specie with a couple of finite rotation energies.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10362
"
Metallic glasses for spintronics: anomalous temperature dependence and  giant enhancement of inverse spin Hall effect","W. Jiao, D. Z. Hou, C. Chen, H. Wang, Y. Z. Zhang, Y. Tian, Z. Y. Qiu, S. Okamoto, K. Watanabe, A. Hirata, T. Egami, E. Saitoh, M. W. Chen"," Spin-charge conversion via inverse spin Hall effect (ISHE) is essential for
enabling various applications of spintronics. The spin Hall response usually
follows a universal scaling relation with longitudinal electric resistivity and
has mild temperature dependence because elementary excitations play only a
minor role in resistivity and hence ISHE. Here we report that the ISHE of
metallic glasses shows nearly two orders of magnitude enhancements with
temperature increase from a threshold of 80-100 K to glass transition points.
As electric resistivity changes only marginally in the temperature range, the
anomalous temperature dependence is in defiance of the prevailing scaling law.
Such a giant temperature enhancement can be well described by a two-level
thermal excitation model of glasses and disappears after crystallization,
suggesting a new mechanism which involves unique thermal excitations of
glasses. This finding may pave new ways to achieve high spin-charge conversion
efficiency at room and higher temperatures for spintronic devices and to detect
structure and dynamics of glasses using spin currents.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10371
"
A plausible explanation of the repeated ""noise"" pattern in the data of  ",Navinder Singh," A key point from the experiment related to the ""noise"" pattern in figure 3(a)
of arXive:",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10388
"
A platform for nanomagnetism - assembled ferromagnetic and  antiferromagnetic dipolar tubes","Igor Stanković, Miljan Dašić, Jorge A. Otálora, Carlos García"," We report an interesting case where magnetic phenomena can transcend
mesoscopic scales. Our system consists of tubes created by assembly of dipolar
spheres. The cylindrical topology results in the breakup of degeneracy observed
in the planar square and triangular packings. As far as the ground state is
concerned, tubes switch from circular to axial magnetization with increasing
tube length. All magnetostatic properties found in magnetic nanotubes, in which
the dipolar interaction is comparable or dominate over the exchange
interaction, are reproduced by the dipolar tubes including an intermediary
helically magnetized state. Besides, we discuss antiferromagnetic phases and an
interesting intermediary vortex state resulting from the square arrangement of
the dipolar spheres.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10390
"
The effect of pressure on La$_{1.5}$Ca$_{0.5}$CoIrO$_{6}$ re-entrant  spin-glass","L. T. Coutrim, E. M. Bittar, L. Mendonça-Ferreira, L. Bufaiçal"," La$_{1.5}$Ca$_{0.5}$CoIrO$_{6}$ is a re-entrant spin-glass (SG) that exhibits
antiferromagnetic and ferromagnetic couplings at $T\sim95$ and $\sim86$ K,
respectively, and at $T\sim25$ K a SG phase emerges. In this work we
investigated the effect of hydrostatic pressure ($P$) on
La$_{1.5}$Ca$_{0.5}$CoIrO$_{6}$ magnetic properties. By means of magnetization
as a function of temperature measurements, carried under different applied
pressures and/or magnetic fields, we have found that the freezing temperature
of the SG phase exhibits an initial increase followed by a decrease with
increasing $P$, and that the maximum $P$ = 7.9 kbar was not sufficient to
prevent the formation of the frozen state. Since the ordering temperatures of
the antiferromagnetic and ferromagnetic phases are also affected by $P$, we
discuss the results here found in terms of changes on the balance between the
magnetic phases.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10403
"
Electron-hole correlations govern Auger recombination in nanostructures","John P. Philbin, Eran Rabani"," The fast nonradiative decay of multiexcitonic states via Auger recombination
is a fundamental process affecting a variety of applications based on
semiconductor nanostructures. From a theoretical perspective, the description
of Auger recombination in confined semiconductor nanostructures is a
challenging task due to the large number of valance electrons and exponentially
growing number of excited excitonic and biexcitonic states that are coupled by
the Coulomb interaction. These challenges have restricted the treatment of
Auger recombination to simple, noninteracting electron-hole models. Herein we
present a novel approach for calculating Auger recombination lifetimes in
confined nanostructures having thousands to tens of thousands of electrons,
explicitly including electron-hole interactions. We demonstrate that the
inclusion of electron-hole correlations are imperative to capture the correct
scaling of the Auger recombination lifetime with the size and shape of the
nanostructure. In addition, correlation effects are required to obtain
quantitatively accurate lifetimes even for systems smaller than the exciton
Bohr radius. Neglecting such correlations can result in lifetimes that are 2
orders of magnitude too long. We establish the utility of the new approach for
CdSe quantum dots of varying sizes and for CdSe nanorods of varying diameters
and lengths. Our new approach is the first theoretical method to postdict the
experimentally known universal volume scaling law for quantum dots and makes
novel predictions for the scaling of the Auger recombination lifetimes in
nanorods.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10404
"
Covalency-driven collapse of strong spin-orbit coupling in face-sharing  iridium octahedra","Mai Ye, Heung-Sik Kim, Jae-Wook Kim, Choong-Jae Won, Kristjan Haule, David Vanderbilt, Sang-Wook Cheong, Girsh Blumberg"," We report $\textit{ab-initio}$ density functional theory calculation and
Raman scattering results to explore the electronic structure of
Ba$_5$CuIr$_3$O$_{12}$ single crystals. This insulating iridate, consisting of
face-sharing IrO$_6$ octahedra forming quasi-one-dimensional chains, cannot be
described by the local $j_{\rm eff}$=1/2 moment picture commonly adopted for
discussing electronic and magnetic properties of iridate compounds with IrO$_6$
octahedra. The shorter Ir-Ir distance in the face-sharing geometry, compared to
corner- or edge-sharing structures, leads to strong covalency between
neighboring Ir. Then this strong covalency results in the formation of
molecular orbitals (MO) at each Ir trimers as the low-energy electronic degree
of freedom. The theoretically predicted three-peak structure in the joint
density of states, a distinct indication of deviation from the $j_{\rm
eff}$=1/2 picture, is verified by observing the three-peak structure in the
electronic excitation spectrum by Raman scattering.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10407
